subject,block_number,block_type,forced_exposure_time,task_type,deviant_position,trial_number,trial_type,trial_looking_time,stimulus_displayed,task_question_type,task_question_response
SS1646503262004,1,simple,500,memory,NA,2,background,12624,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646503262004,1,simple,500,memory,NA,3,background,6674,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646503262004,1,simple,500,memory,NA,4,background,6090,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646503262004,1,simple,500,memory,NA,5,background,8281,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646503262004,1,simple,500,memory,NA,6,background,10966,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646503262004,2,complex,500,memory,2,1,background,500,images/stimuli/complex_07_A_a.gif,memory_novel,TRUE
SS1646503262004,2,complex,500,memory,2,2,deviant,8788,images/stimuli/complex_17_A_a.gif,memory_novel,TRUE
SS1646503262004,2,complex,500,memory,2,3,background,13385,images/stimuli/complex_07_A_a.gif,memory_novel,TRUE
SS1646503262004,2,complex,500,memory,2,4,background,5196,images/stimuli/complex_07_A_a.gif,memory_novel,TRUE
SS1646503262004,2,complex,500,memory,2,5,background,4800,images/stimuli/complex_07_A_a.gif,memory_novel,TRUE
SS1646503262004,2,complex,500,memory,2,6,background,3806,images/stimuli/complex_07_A_a.gif,memory_novel,TRUE
SS1646503262004,3,complex,10000,memory,6,1,background,10000,images/stimuli/complex_10_A_a.gif,memory_novel,FALSE
SS1646503262004,3,complex,10000,memory,6,2,background,7935,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646503262004,3,complex,10000,memory,6,3,background,5781,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646503262004,3,complex,10000,memory,6,4,background,3097,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646503262004,3,complex,10000,memory,6,5,background,2767,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646503262004,3,complex,10000,memory,6,6,deviant,3828,images/stimuli/complex_04_A_a.gif,memory_background,TRUE
SS1646503262004,4,simple,10000,memory,4,1,background,10000,images/stimuli/simple_14_A_a.gif,memory_novel,FALSE
SS1646503262004,4,simple,10000,memory,4,2,background,4689,images/stimuli/simple_14_A_a.gif,memory_background,TRUE
SS1646503262004,4,simple,10000,memory,4,3,background,4132,images/stimuli/simple_14_A_a.gif,memory_background,TRUE
SS1646503262004,4,simple,10000,memory,4,4,deviant,3827,images/stimuli/simple_15_A_a.gif,memory_background,TRUE
SS1646503262004,4,simple,10000,memory,4,5,background,1240,images/stimuli/simple_14_A_a.gif,memory_background,TRUE
SS1646503262004,4,simple,10000,memory,4,6,background,744,images/stimuli/simple_14_A_a.gif,memory_background,TRUE
SS1646503262004,5,complex,500,memory,6,1,background,500,images/stimuli/complex_12_A_a.gif,memory_novel,FALSE
SS1646503262004,5,complex,500,memory,6,2,background,7018,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646503262004,5,complex,500,memory,6,3,background,1482,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646503262004,5,complex,500,memory,6,4,background,1712,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646503262004,5,complex,500,memory,6,5,background,1551,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646503262004,5,complex,500,memory,6,6,deviant,2855,images/stimuli/complex_19_A_a.gif,memory_background,TRUE
SS1646503262004,6,simple,500,memory,4,1,background,500,images/stimuli/simple_20_A_a.gif,memory_novel,FALSE
SS1646503262004,6,simple,500,memory,4,2,background,5131,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646503262004,6,simple,500,memory,4,3,background,1833,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646503262004,6,simple,500,memory,4,4,deviant,4136,images/stimuli/simple_18_A_a.gif,memory_background,TRUE
SS1646503262004,6,simple,500,memory,4,5,background,1899,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646503262004,6,simple,500,memory,4,6,background,566,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646503262004,7,simple,10000,memory,NA,1,background,10000,images/stimuli/simple_07_A_a.gif,memory_novel,FALSE
SS1646503262004,7,simple,10000,memory,NA,2,background,3239,images/stimuli/simple_07_A_a.gif,memory_background,TRUE
SS1646503262004,7,simple,10000,memory,NA,3,background,2014,images/stimuli/simple_07_A_a.gif,memory_background,TRUE
SS1646503262004,7,simple,10000,memory,NA,4,background,1146,images/stimuli/simple_07_A_a.gif,memory_background,TRUE
SS1646503262004,7,simple,10000,memory,NA,5,background,6106,images/stimuli/simple_07_A_a.gif,memory_background,TRUE
SS1646503262004,7,simple,10000,memory,NA,6,background,506,images/stimuli/simple_07_A_a.gif,memory_background,TRUE
SS1646503262004,8,complex,10000,memory,2,1,background,10000,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503262004,8,complex,10000,memory,2,2,deviant,6485,images/stimuli/complex_18_A_a.gif,memory_novel,TRUE
SS1646503262004,8,complex,10000,memory,2,3,background,1720,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503262004,8,complex,10000,memory,2,4,background,1594,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503262004,8,complex,10000,memory,2,5,background,1848,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503262004,8,complex,10000,memory,2,6,background,1465,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503262920,1,simple,10000,memory,4,1,background,10000,images/stimuli/simple_05_A_a.gif,memory_novel,TRUE
SS1646503262920,1,simple,10000,memory,4,2,background,10368,images/stimuli/simple_05_A_a.gif,memory_novel,TRUE
SS1646503262920,1,simple,10000,memory,4,3,background,6727,images/stimuli/simple_05_A_a.gif,memory_novel,TRUE
SS1646503262920,1,simple,10000,memory,4,4,deviant,5320,images/stimuli/simple_14_A_a.gif,memory_novel,TRUE
SS1646503262920,1,simple,10000,memory,4,5,background,3515,images/stimuli/simple_05_A_a.gif,memory_novel,TRUE
SS1646503262920,1,simple,10000,memory,4,6,background,3845,images/stimuli/simple_05_A_a.gif,memory_novel,TRUE
SS1646503262920,2,simple,500,memory,4,1,background,500,images/stimuli/simple_04_A_a.gif,memory_novel,TRUE
SS1646503262920,2,simple,500,memory,4,2,background,7229,images/stimuli/simple_04_A_a.gif,memory_novel,TRUE
SS1646503262920,2,simple,500,memory,4,3,background,5061,images/stimuli/simple_04_A_a.gif,memory_novel,TRUE
SS1646503262920,2,simple,500,memory,4,4,deviant,3215,images/stimuli/simple_07_A_a.gif,memory_novel,TRUE
SS1646503262920,2,simple,500,memory,4,5,background,3175,images/stimuli/simple_04_A_a.gif,memory_novel,TRUE
SS1646503262920,2,simple,500,memory,4,6,background,2840,images/stimuli/simple_04_A_a.gif,memory_novel,TRUE
SS1646503262920,3,complex,10000,memory,2,1,background,10000,images/stimuli/complex_20_A_a.gif,memory_novel,FALSE
SS1646503262920,3,complex,10000,memory,2,2,deviant,13107,images/stimuli/complex_13_A_a.gif,memory_background,TRUE
SS1646503262920,3,complex,10000,memory,2,3,background,5665,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646503262920,3,complex,10000,memory,2,4,background,3228,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646503262920,3,complex,10000,memory,2,5,background,4994,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646503262920,3,complex,10000,memory,2,6,background,3290,images/stimuli/complex_20_A_a.gif,memory_background,TRUE
SS1646503262920,4,simple,500,memory,6,1,background,500,images/stimuli/simple_02_A_a.gif,memory_novel,TRUE
SS1646503262920,4,simple,500,memory,6,2,background,6520,images/stimuli/simple_02_A_a.gif,memory_novel,TRUE
SS1646503262920,4,simple,500,memory,6,3,background,3193,images/stimuli/simple_02_A_a.gif,memory_novel,TRUE
SS1646503262920,4,simple,500,memory,6,4,background,5177,images/stimuli/simple_02_A_a.gif,memory_novel,TRUE
SS1646503262920,4,simple,500,memory,6,5,background,1586,images/stimuli/simple_02_A_a.gif,memory_novel,TRUE
SS1646503262920,4,simple,500,memory,6,6,deviant,4103,images/stimuli/simple_18_A_a.gif,memory_novel,TRUE
SS1646503262920,5,complex,10000,memory,NA,1,background,10000,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503262920,5,complex,10000,memory,NA,2,background,6343,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503262920,5,complex,10000,memory,NA,3,background,4000,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503262920,5,complex,10000,memory,NA,4,background,1690,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503262920,5,complex,10000,memory,NA,5,background,1226,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503262920,5,complex,10000,memory,NA,6,background,2444,images/stimuli/complex_14_A_a.gif,memory_novel,TRUE
SS1646503262920,6,complex,500,memory,NA,1,background,500,images/stimuli/complex_09_A_a.gif,memory_novel,FALSE
SS1646503262920,6,complex,500,memory,NA,2,background,9099,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646503262920,6,complex,500,memory,NA,3,background,4023,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646503262920,6,complex,500,memory,NA,4,background,2594,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646503262920,6,complex,500,memory,NA,5,background,2618,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646503262920,6,complex,500,memory,NA,6,background,4747,images/stimuli/complex_09_A_a.gif,memory_background,TRUE
SS1646503262920,7,complex,500,memory,2,1,background,500,images/stimuli/complex_15_A_a.gif,memory_novel,TRUE
SS1646503262920,7,complex,500,memory,2,2,deviant,6388,images/stimuli/complex_18_A_a.gif,memory_novel,TRUE
SS1646503262920,7,complex,500,memory,2,3,background,3022,images/stimuli/complex_15_A_a.gif,memory_novel,TRUE
SS1646503262920,7,complex,500,memory,2,4,background,880,images/stimuli/complex_15_A_a.gif,memory_novel,TRUE
SS1646503262920,7,complex,500,memory,2,5,background,2415,images/stimuli/complex_15_A_a.gif,memory_novel,TRUE
SS1646503262920,7,complex,500,memory,2,6,background,560,images/stimuli/complex_15_A_a.gif,memory_novel,TRUE
SS1646503262920,8,simple,10000,memory,6,1,background,10000,images/stimuli/simple_13_A_a.gif,memory_novel,FALSE
SS1646503262920,8,simple,10000,memory,6,2,background,6087,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646503262920,8,simple,10000,memory,6,3,background,895,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646503262920,8,simple,10000,memory,6,4,background,1026,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646503262920,8,simple,10000,memory,6,5,background,2282,images/stimuli/simple_13_A_a.gif,memory_background,TRUE
SS1646503262920,8,simple,10000,memory,6,6,deviant,5471,images/stimuli/simple_06_A_a.gif,memory_background,TRUE
SS1646503271158,1,complex,500,memory,4,1,background,500,images/stimuli/complex_12_A_a.gif,memory_novel,FALSE
SS1646503271158,1,complex,500,memory,4,2,background,7934.400000095367,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646503271158,1,complex,500,memory,4,3,background,3567.8999996185303,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646503271158,1,complex,500,memory,4,4,deviant,5338.200000286102,images/stimuli/complex_01_A_a.gif,memory_background,TRUE
SS1646503271158,1,complex,500,memory,4,5,background,3624,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646503271158,1,complex,500,memory,4,6,background,1219.4000000953674,images/stimuli/complex_12_A_a.gif,memory_background,TRUE
SS1646503271158,2,simple,500,memory,NA,1,background,500,images/stimuli/simple_17_A_a.gif,memory_novel,FALSE
SS1646503271158,2,simple,500,memory,NA,2,background,4293.699999809265,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646503271158,2,simple,500,memory,NA,3,background,1246.8000001907349,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646503271158,2,simple,500,memory,NA,4,background,863.5,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646503271158,2,simple,500,memory,NA,5,background,840.5999999046326,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646503271158,2,simple,500,memory,NA,6,background,2705.199999809265,images/stimuli/simple_17_A_a.gif,memory_background,TRUE
SS1646503271158,3,simple,10000,memory,2,1,background,10000,images/stimuli/simple_04_A_a.gif,memory_novel,FALSE
SS1646503271158,3,simple,10000,memory,2,2,deviant,5158.900000095367,images/stimuli/simple_07_A_a.gif,memory_background,TRUE
SS1646503271158,3,simple,10000,memory,2,3,background,1516.8000001907349,images/stimuli/simple_04_A_a.gif,memory_background,TRUE
SS1646503271158,3,simple,10000,memory,2,4,background,1737.6999998092651,images/stimuli/simple_04_A_a.gif,memory_background,TRUE
SS1646503271158,3,simple,10000,memory,2,5,background,1427.7000002861023,images/stimuli/simple_04_A_a.gif,memory_background,TRUE
SS1646503271158,3,simple,10000,memory,2,6,background,1254.6999998092651,images/stimuli/simple_04_A_a.gif,memory_background,TRUE
SS1646503271158,4,complex,10000,memory,4,1,background,10000,images/stimuli/complex_17_A_a.gif,memory_novel,FALSE
SS1646503271158,4,complex,10000,memory,4,2,background,3800.300000190735,images/stimuli/complex_17_A_a.gif,memory_background,TRUE
SS1646503271158,4,complex,10000,memory,4,3,background,950.8000001907349,images/stimuli/complex_17_A_a.gif,memory_background,TRUE
SS1646503271158,4,complex,10000,memory,4,4,deviant,1913,images/stimuli/complex_18_A_a.gif,memory_background,TRUE
SS1646503271158,4,complex,10000,memory,4,5,background,1026.5,images/stimuli/complex_17_A_a.gif,memory_background,TRUE
SS1646503271158,4,complex,10000,memory,4,6,background,685,images/stimuli/complex_17_A_a.gif,memory_background,TRUE
SS1646503271158,5,simple,500,memory,6,1,background,500,images/stimuli/simple_09_A_a.gif,memory_novel,FALSE
SS1646503271158,5,simple,500,memory,6,2,background,4467.5,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646503271158,5,simple,500,memory,6,3,background,796.0999999046326,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646503271158,5,simple,500,memory,6,4,background,998.6000003814697,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646503271158,5,simple,500,memory,6,5,background,608.1999998092651,images/stimuli/simple_09_A_a.gif,memory_background,TRUE
SS1646503271158,5,simple,500,memory,6,6,deviant,4357.199999809265,images/stimuli/simple_05_A_a.gif,memory_background,TRUE
SS1646503271158,6,simple,10000,memory,6,1,background,10000,images/stimuli/simple_13_A_a.gif,memory_novel,TRUE
SS1646503271158,6,simple,10000,memory,6,2,background,3056.800000190735,images/stimuli/simple_13_A_a.gif,memory_novel,TRUE
SS1646503271158,6,simple,10000,memory,6,3,background,2011.5,images/stimuli/simple_13_A_a.gif,memory_novel,TRUE
SS1646503271158,6,simple,10000,memory,6,4,background,2183.4000000953674,images/stimuli/simple_13_A_a.gif,memory_novel,TRUE
SS1646503271158,6,simple,10000,memory,6,5,background,781.5,images/stimuli/simple_13_A_a.gif,memory_novel,TRUE
SS1646503271158,6,simple,10000,memory,6,6,deviant,858.8000001907349,images/stimuli/simple_01_A_a.gif,memory_novel,TRUE
SS1646503271158,7,simple,10000,memory,NA,1,background,10000,images/stimuli/simple_19_A_a.gif,memory_novel,FALSE
SS1646503271158,7,simple,10000,memory,NA,2,background,4052,images/stimuli/simple_19_A_a.gif,memory_background,TRUE
SS1646503271158,7,simple,10000,memory,NA,3,background,1638.0999999046326,images/stimuli/simple_19_A_a.gif,memory_background,TRUE
SS1646503271158,7,simple,10000,memory,NA,4,background,617.4000000953674,images/stimuli/simple_19_A_a.gif,memory_background,TRUE
SS1646503271158,7,simple,10000,memory,NA,5,background,1712.5999999046326,images/stimuli/simple_19_A_a.gif,memory_background,TRUE
SS1646503271158,7,simple,10000,memory,NA,6,background,788.7000002861023,images/stimuli/simple_19_A_a.gif,memory_background,TRUE
SS1646503271158,8,simple,500,memory,2,1,background,500,images/stimuli/simple_16_A_a.gif,memory_novel,FALSE
SS1646503271158,8,simple,500,memory,2,2,deviant,3757.4000000953674,images/stimuli/simple_20_A_a.gif,memory_background,TRUE
SS1646503271158,8,simple,500,memory,2,3,background,1722.0999999046326,images/stimuli/simple_16_A_a.gif,memory_background,TRUE
SS1646503271158,8,simple,500,memory,2,4,background,1687.1999998092651,images/stimuli/simple_16_A_a.gif,memory_background,TRUE
SS1646503271158,8,simple,500,memory,2,5,background,1241.1000003814697,images/stimuli/simple_16_A_a.gif,memory_background,TRUE
SS1646503271158,8,simple,500,memory,2,6,background,1746.8000001907349,images/stimuli/simple_16_A_a.gif,memory_background,TRUE
SS1646503307212,1,simple,500,memory,6,1,background,500,images/stimuli/simple_02_A_a.gif,memory_novel,TRUE
SS1646503307212,1,simple,500,memory,6,2,background,7936,images/stimuli/simple_02_A_a.gif,memory_novel,TRUE
SS1646503307212,1,simple,500,memory,6,3,background,3901,images/stimuli/simple_02_A_a.gif,memory_novel,TRUE
SS1646503307212,1,simple,500,memory,6,4,background,4533,images/stimuli/simple_02_A_a.gif,memory_novel,TRUE
SS1646503307212,1,simple,500,memory,6,5,background,1894,images/stimuli/simple_02_A_a.gif,memory_novel,TRUE
SS1646503307212,1,simple,500,memory,6,6,deviant,7965,images/stimuli/simple_04_A_a.gif,memory_novel,TRUE
SS1646503307212,2,complex,500,memory,NA,1,background,500,images/stimuli/complex_10_A_a.gif,memory_novel,FALSE
SS1646503307212,2,complex,500,memory,NA,2,background,2520,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646503307212,2,complex,500,memory,NA,3,background,5833,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646503307212,2,complex,500,memory,NA,4,background,4670,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646503307212,2,complex,500,memory,NA,5,background,11234,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646503307212,2,complex,500,memory,NA,6,background,8492,images/stimuli/complex_10_A_a.gif,memory_background,TRUE
SS1646503307212,3,simple,500,memory,2,1,background,500,images/stimuli/simple_20_A_a.gif,memory_novel,TRUE
